group	V1	V2	V3	V4	V5	V6	V7	V8	V9	tair.only	len	simgr	dup	te	have.tair	not.detect	chr	cnv	is.te	category	annot	go	sv	in.sv	genes.tes$V9	Ar11_id	expressed_in_6909	expressed_nowhere	anyreads_in_6909	noreads_anywhere	nolocus_in_6909	N_acc_where_expressed	N_acc_where_readspresent
AT5Gr10000149	PanGen_Chr_5	Consensus	gene	1134479	1135294	.	+	.	ID=AT5Gr10000149	0	816		FALSE	0	0	0	5	0	FALSE	new_genes	partial_or_no_homology	NA	537	0.658088235294118	ID=AT5Gr10000149	NA	FALSE	FALSE	FALSE	FALSE	FALSE	10	12
AT5Gr10000171	PanGen_Chr_5	Consensus	gene	1271228	1274208	.	+	.	ID=AT5Gr10000171	0	2981		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	2981	1	ID=AT5Gr10000171	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000183	PanGen_Chr_5	Consensus	gene	1415003	1418039	.	+	.	ID=AT5Gr10000183	0	3037		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	3037	1	ID=AT5Gr10000183	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	3
AT5Gr10000191	PanGen_Chr_5	Consensus	gene	1453293	1453650	.	+	.	ID=AT5Gr10000191	0	358		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	358	1	ID=AT5Gr10000191	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1
AT5Gr10000192	PanGen_Chr_5	Consensus	gene	1454440	1455375	.	+	.	ID=AT5Gr10000192	0	936		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	936	1	ID=AT5Gr10000192	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1
AT5Gr10000193	PanGen_Chr_5	Consensus	gene	1457601	1459514	.	+	.	ID=AT5Gr10000193	0	1914		TRUE	1	0	0	5	0	TRUE	new_genes	TE	NA	1914	1	ID=AT5Gr10000193	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000196	PanGen_Chr_5	Consensus	gene	1502340	1505300	.	+	.	ID=AT5Gr10000196	0	2961		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	2961	1	ID=AT5Gr10000196	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1
AT5Gr10000205	PanGen_Chr_5	Consensus	gene	1578250	1579873	.	+	.	ID=AT5Gr10000205	0	1624		TRUE	0	0	0	5	0	FALSE	new_genes	nucl_tair10	F-box	1624	1	ID=AT5Gr10000205	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1
AT5Gr10000206	PanGen_Chr_5	Consensus	gene	1582215	1583912	.	+	.	ID=AT5Gr10000206	0	1698		TRUE	0	0	0	5	0	FALSE	new_genes	nucl_tair10	F-box	1698	1	ID=AT5Gr10000206	NA	FALSE	FALSE	FALSE	FALSE	TRUE	9	10
AT5Gr10000209	PanGen_Chr_5	Consensus	gene	1610184	1617038	.	+	.	ID=AT5Gr10000209	0	6855		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Carbohydrate metabolic process / Carbohydrate binding	59	0.00860685630926331	ID=AT5Gr10000209	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10000210	PanGen_Chr_5	Consensus	gene	1618812	1619365	.	+	.	ID=AT5Gr10000210	0	554		FALSE	0	0	0	5	0	FALSE	new_genes	protein_thaliana	Uncharacterized protein	220	0.397111913357401	ID=AT5Gr10000210	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	15
AT5Gr10000216	PanGen_Chr_5	Consensus	gene	1646623	1646823	.	+	.	ID=AT5Gr10000216	0	201		FALSE	0	0	0	5	1	FALSE	new_genes	protein_tair10	RNA-binding	201	1	ID=AT5Gr10000216	NA	FALSE	FALSE	FALSE	FALSE	TRUE	14	14
AT5Gr10000247	PanGen_Chr_5	Consensus	gene	1962840	1964659	.	+	.	ID=AT5Gr10000247	0	1820		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	Proteases / Peptidase	1820	1	ID=AT5Gr10000247	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000248	PanGen_Chr_5	Consensus	gene	1970639	1972459	.	+	.	ID=AT5Gr10000248	0	1821		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	Proteases / Peptidase	1821	1	ID=AT5Gr10000248	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000250	PanGen_Chr_5	Consensus	gene	1986358	1991614	.	+	.	ID=AT5Gr10000250	0	5257		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	5257	1	ID=AT5Gr10000250	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000261	PanGen_Chr_5	Consensus	gene	2061427	2062795	.	+	.	ID=AT5Gr10000261	0	1369		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	1369	1	ID=AT5Gr10000261	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	2
AT5Gr10000271	PanGen_Chr_5	Consensus	gene	2127554	2127967	.	+	.	ID=AT5Gr10000271	0	414		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	414	1	ID=AT5Gr10000271	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000281	PanGen_Chr_5	Consensus	gene	2188389	2188595	.	+	.	ID=AT5Gr10000281	0	207		FALSE	0	0	0	5	0	FALSE	new_genes	protein_thaliana	Membrane / Transmembrane	0	0	ID=AT5Gr10000281	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0
AT5Gr10000289	PanGen_Chr_5	Consensus	gene	2234053	2237284	.	+	.	ID=AT5Gr10000289	0	3232		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	3232	1	ID=AT5Gr10000289	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	3
AT5Gr10000322	PanGen_Chr_5	Consensus	gene	2518758	2519723	.	+	.	ID=AT5Gr10000322	0	966		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Membrane / Transmembrane	22	0.0227743271221532	ID=AT5Gr10000322	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10000325	PanGen_Chr_5	Consensus	gene	2540732	2542372	.	+	.	ID=AT5Gr10000325	0	1641		TRUE	0.1	0	0	5	0	FALSE	new_genes	TE-like	Reverse transcriptase	1641	1	ID=AT5Gr10000325	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000326	PanGen_Chr_5	Consensus	gene	2542645	2546019	.	+	.	ID=AT5Gr10000326	0	3375		TRUE	0	0	0	5	0	FALSE	new_genes	TE-like	Reverse transcriptase	3375	1	ID=AT5Gr10000326	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000345	PanGen_Chr_5	Consensus	gene	2757825	2759475	.	+	.	ID=AT5Gr10000345	0	1651		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1651	1	ID=AT5Gr10000345	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000375	PanGen_Chr_5	Consensus	gene	2973835	2974435	.	+	.	ID=AT5Gr10000375	0	601		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	595	0.990016638935108	ID=AT5Gr10000375	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	3
AT5Gr10000392	PanGen_Chr_5	Consensus	gene	3077888	3081423	.	+	.	ID=AT5Gr10000392	0	3536		TRUE	1	0	0	5	1	TRUE	new_genes	TE	Reverse transcriptase	3341	0.944852941176471	ID=AT5Gr10000392	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	4
AT5Gr10000402	PanGen_Chr_5	Consensus	gene	3166420	3167952	.	+	.	ID=AT5Gr10000402	0	1533		TRUE	1	0	0	5	0	TRUE	new_genes	TE	NA	374	0.243966079582518	ID=AT5Gr10000402	NA	FALSE	FALSE	TRUE	FALSE	FALSE	7	16
AT5Gr10000403	PanGen_Chr_5	Consensus	gene	3171527	3172722	.	+	.	ID=AT5Gr10000403	0	1196		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	DNA-binding	1196	1	ID=AT5Gr10000403	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000404	PanGen_Chr_5	Consensus	gene	3174772	3176024	.	+	.	ID=AT5Gr10000404	0	1253		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	DNA-binding	1253	1	ID=AT5Gr10000404	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000405	PanGen_Chr_5	Consensus	gene	3182558	3183753	.	+	.	ID=AT5Gr10000405	0	1196		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	DNA-binding	1196	1	ID=AT5Gr10000405	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000406	PanGen_Chr_5	Consensus	gene	3185800	3187052	.	+	.	ID=AT5Gr10000406	0	1253		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	DNA-binding	1253	1	ID=AT5Gr10000406	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000415	PanGen_Chr_5	Consensus	gene	3250570	3252981	.	+	.	ID=AT5Gr10000415	0	2412		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Membrane / Transmembrane	23	0.00953565505804312	ID=AT5Gr10000415	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10000441	PanGen_Chr_5	Consensus	gene	3438328	3438534	.	+	.	ID=AT5Gr10000441	0	207		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	207	1	ID=AT5Gr10000441	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000463	PanGen_Chr_5	Consensus	gene	3562117	3564842	.	+	.	ID=AT5Gr10000463	0	2726		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	2726	1	ID=AT5Gr10000463	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000502	PanGen_Chr_5	Consensus	gene	3933177	3933605	.	+	.	ID=AT5Gr10000502	0	429		FALSE	0	0	0	5	0	FALSE	new_genes	protein_thaliana	Uncharacterized protein	1	0.00233100233100233	ID=AT5Gr10000502	NA	FALSE	FALSE	TRUE	FALSE	FALSE	4	16
AT5Gr10000526	PanGen_Chr_5	Consensus	gene	4115184	4117279	.	+	.	ID=AT5Gr10000526	0	2096		FALSE	0	0	0	5	1	FALSE	new_genes	TE-like	Reverse transcriptase	2096	1	ID=AT5Gr10000526	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000552	PanGen_Chr_5	Consensus	gene	4344649	4345198	.	+	.	ID=AT5Gr10000552	0	550		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	21	0.0381818181818182	ID=AT5Gr10000552	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10000581	PanGen_Chr_5	Consensus	gene	4595026	4597232	.	+	.	ID=AT5Gr10000581	0	2207		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	2207	1	ID=AT5Gr10000581	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000582	PanGen_Chr_5	Consensus	gene	4599578	4604721	.	+	.	ID=AT5Gr10000582	0	5144		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	5144	1	ID=AT5Gr10000582	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000632	PanGen_Chr_5	Consensus	gene	5172679	5175292	.	+	.	ID=AT5Gr10000632	0	2614		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	2614	1	ID=AT5Gr10000632	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000663	PanGen_Chr_5	Consensus	gene	5447029	5448906	.	+	.	ID=AT5Gr10000663	0	1878		FALSE	1	0	0	5	0	TRUE	new_genes	TE	Zinc-finger / Zinc knuckle	1878	1	ID=AT5Gr10000663	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	1
AT5Gr10000664	PanGen_Chr_5	Consensus	gene	5449066	5452755	.	+	.	ID=AT5Gr10000664	0	3690		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	3690	1	ID=AT5Gr10000664	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	1
AT5Gr10000675	PanGen_Chr_5	Consensus	gene	5547291	5548313	.	+	.	ID=AT5Gr10000675	0	1023		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	36	0.0351906158357771	ID=AT5Gr10000675	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	16
AT5Gr10000688	PanGen_Chr_5	Consensus	gene	5646850	5650851	.	+	.	ID=AT5Gr10000688	0	4002		FALSE	0.6	0	0	5	1	TRUE	new_genes	TE	TE / Transposon / Transposase / DNA transposition	4002	1	ID=AT5Gr10000688	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	9
AT5Gr10000728	PanGen_Chr_5	Consensus	gene	5964376	5964727	.	+	.	ID=AT5Gr10000728	0	352		FALSE	0	0	0	5	1	FALSE	new_genes	protein_thaliana	Uncharacterized protein	352	1	ID=AT5Gr10000728	NA	TRUE	FALSE	TRUE	FALSE	FALSE	9	14
AT5Gr10000729	PanGen_Chr_5	Consensus	gene	5964768	5967534	.	+	.	ID=AT5Gr10000729	0	2767		TRUE	0.7	0	0	5	1	TRUE	new_genes	TE	NA	2767	1	ID=AT5Gr10000729	NA	TRUE	FALSE	TRUE	FALSE	FALSE	9	21
AT5Gr10000730	PanGen_Chr_5	Consensus	gene	5968484	5974183	.	+	.	ID=AT5Gr10000730	0	5700		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	5700	1	ID=AT5Gr10000730	NA	FALSE	FALSE	TRUE	FALSE	FALSE	10	17
AT5Gr10000731	PanGen_Chr_5	Consensus	gene	5974457	5975442	.	+	.	ID=AT5Gr10000731	0	986		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	986	1	ID=AT5Gr10000731	NA	TRUE	FALSE	TRUE	FALSE	FALSE	8	8
AT5Gr10000738	PanGen_Chr_5	Consensus	gene	6022324	6027179	.	+	.	ID=AT5Gr10000738	0	4856		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	4856	1	ID=AT5Gr10000738	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000746	PanGen_Chr_5	Consensus	gene	6081124	6093145	.	+	.	ID=AT5Gr10000746	0	12022		FALSE	0.1	0	0	5	0	FALSE	new_genes	TE-like	Reverse transcriptase	11750	0.977374812843121	ID=AT5Gr10000746	NA	TRUE	FALSE	TRUE	FALSE	FALSE	8	16
AT5Gr10000754	PanGen_Chr_5	Consensus	gene	6160553	6162634	.	+	.	ID=AT5Gr10000754	0	2082		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	2082	1	ID=AT5Gr10000754	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	2
AT5Gr10000758	PanGen_Chr_5	Consensus	gene	6192012	6194212	.	+	.	ID=AT5Gr10000758	0	2201		FALSE	0.4	0	0	5	0	FALSE	new_genes	TE-like	DNA-binding	2201	1	ID=AT5Gr10000758	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000759	PanGen_Chr_5	Consensus	gene	6196521	6197927	.	+	.	ID=AT5Gr10000759	0	1407		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1407	1	ID=AT5Gr10000759	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000760	PanGen_Chr_5	Consensus	gene	6202347	6202854	.	+	.	ID=AT5Gr10000760	0	508		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	508	1	ID=AT5Gr10000760	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2
AT5Gr10000767	PanGen_Chr_5	Consensus	gene	6244491	6248725	.	+	.	ID=AT5Gr10000767	0	4235		TRUE	0	0	0	5	1	FALSE	new_genes	nucl_tair10	Membrane / Transmembrane	3041	0.718063754427391	ID=AT5Gr10000767	NA	FALSE	FALSE	TRUE	FALSE	FALSE	3	20
AT5Gr10000770	PanGen_Chr_5	Consensus	gene	6266087	6266449	.	+	.	ID=AT5Gr10000770	0	363		FALSE	0.5	0	0	5	1	TRUE	new_genes	TE	Uncharacterized protein	363	1	ID=AT5Gr10000770	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0
AT5Gr10000773	PanGen_Chr_5	Consensus	gene	6290752	6292995	.	+	.	ID=AT5Gr10000773	0	2244		FALSE	0.6	0	0	5	1	TRUE	new_genes	TE	NA	2244	1	ID=AT5Gr10000773	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000787	PanGen_Chr_5	Consensus	gene	6470284	6471389	.	+	.	ID=AT5Gr10000787	0	1106		TRUE	0	0	0	5	1	FALSE	new_genes	TE-like	TE / Transposon / Transposase / DNA transposition	1106	1	ID=AT5Gr10000787	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0
AT5Gr10000819	PanGen_Chr_5	Consensus	gene	6717636	6721167	.	+	.	ID=AT5Gr10000819	0	3532		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Other	38	0.0107587768969422	ID=AT5Gr10000819	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10000822	PanGen_Chr_5	Consensus	gene	6733268	6737154	.	+	.	ID=AT5Gr10000822	0	3887		FALSE	1	0	0	5	1	TRUE	new_genes	TE	NA	3887	1	ID=AT5Gr10000822	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	2
AT5Gr10000828	PanGen_Chr_5	Consensus	gene	6796291	6798084	.	+	.	ID=AT5Gr10000828	0	1794		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	0	0	ID=AT5Gr10000828	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10000844	PanGen_Chr_5	Consensus	gene	6935424	6936539	.	+	.	ID=AT5Gr10000844	0	1116		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1116	1	ID=AT5Gr10000844	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000845	PanGen_Chr_5	Consensus	gene	6937308	6938522	.	+	.	ID=AT5Gr10000845	0	1215		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1215	1	ID=AT5Gr10000845	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000848	PanGen_Chr_5	Consensus	gene	6960305	6961678	.	+	.	ID=AT5Gr10000848	0	1374		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1374	1	ID=AT5Gr10000848	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000849	PanGen_Chr_5	Consensus	gene	6962447	6963661	.	+	.	ID=AT5Gr10000849	0	1215		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1215	1	ID=AT5Gr10000849	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10000862	PanGen_Chr_5	Consensus	gene	7065895	7067360	.	+	.	ID=AT5Gr10000862	0	1466		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Proteases / Peptidase	1311	0.894270122783083	ID=AT5Gr10000862	NA	FALSE	FALSE	FALSE	FALSE	FALSE	3	11
AT5Gr10000864	PanGen_Chr_5	Consensus	gene	7078816	7080523	.	+	.	ID=AT5Gr10000864	0	1708		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Proteases / Peptidase	1708	1	ID=AT5Gr10000864	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	8
AT5Gr10000873	PanGen_Chr_5	Consensus	gene	7177169	7182724	.	+	.	ID=AT5Gr10000873	0	5556		TRUE	0	0	0	5	0	FALSE	new_genes	nucl_tair10	Repeat	5556	1	ID=AT5Gr10000873	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2
AT5Gr10000882	PanGen_Chr_5	Consensus	gene	7275969	7276964	.	+	.	ID=AT5Gr10000882	0	996		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	996	1	ID=AT5Gr10000882	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2
AT5Gr10000900	PanGen_Chr_5	Consensus	gene	7548883	7549949	.	+	.	ID=AT5Gr10000900	0	1067		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	1067	1	ID=AT5Gr10000900	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000919	PanGen_Chr_5	Consensus	gene	7685620	7685992	.	+	.	ID=AT5Gr10000919	0	373		FALSE	0	0	0	5	0	FALSE	new_genes	protein_thaliana	Uncharacterized protein	0	0	ID=AT5Gr10000919	NA	FALSE	FALSE	TRUE	FALSE	FALSE	3	22
AT5Gr10000923	PanGen_Chr_5	Consensus	gene	7735449	7737948	.	+	.	ID=AT5Gr10000923	0	2500		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	2500	1	ID=AT5Gr10000923	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	3
AT5Gr10000931	PanGen_Chr_5	Consensus	gene	7838951	7842624	.	+	.	ID=AT5Gr10000931	0	3674		FALSE	0.3	0	0	5	0	FALSE	new_genes	protein_thaliana	DNA-binding	3674	1	ID=AT5Gr10000931	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	2
AT5Gr10000938	PanGen_Chr_5	Consensus	gene	7908085	7912793	.	+	.	ID=AT5Gr10000938	0	4709		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	4709	1	ID=AT5Gr10000938	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	1
AT5Gr10000943	PanGen_Chr_5	Consensus	gene	7940164	7941112	.	+	.	ID=AT5Gr10000943	0	949		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	949	1	ID=AT5Gr10000943	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000952	PanGen_Chr_5	Consensus	gene	7998903	7999664	.	+	.	ID=AT5Gr10000952	0	762		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Other	762	1	ID=AT5Gr10000952	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1
AT5Gr10000987	PanGen_Chr_5	Consensus	gene	8313966	8317917	.	+	.	ID=AT5Gr10000987	0	3952		TRUE	0.4	0	0	5	1	FALSE	new_genes	nucl_tair10	Zinc-finger / Zinc knuckle	3952	1	ID=AT5Gr10000987	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10000993	PanGen_Chr_5	Consensus	gene	8384645	8388013	.	+	.	ID=AT5Gr10000993	0	3369		FALSE	0.4	0	0	5	1	FALSE	new_genes	protein_thaliana	Zinc-finger / Zinc knuckle	3369	1	ID=AT5Gr10000993	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10001001	PanGen_Chr_5	Consensus	gene	8432485	8433077	.	+	.	ID=AT5Gr10001001	0	593		FALSE	0	0	0	5	1	FALSE	new_genes	other_species	Uncharacterized protein	593	1	ID=AT5Gr10001001	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3
AT5Gr10001019	PanGen_Chr_5	Consensus	gene	8576572	8578559	.	+	.	ID=AT5Gr10001019	0	1988		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	1127	0.566901408450704	ID=AT5Gr10001019	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	2
AT5Gr10001020	PanGen_Chr_5	Consensus	gene	8578599	8579324	.	+	.	ID=AT5Gr10001020	0	726		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	726	1	ID=AT5Gr10001020	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10001021	PanGen_Chr_5	Consensus	gene	8579721	8582336	.	+	.	ID=AT5Gr10001021	0	2616		FALSE	1	0	0	5	0	TRUE	new_genes	TE	NA	2616	1	ID=AT5Gr10001021	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0
AT5Gr10001052	PanGen_Chr_5	Consensus	gene	8809751	8810485	.	+	.	ID=AT5Gr10001052	0	735		FALSE	0	0	0	5	0	FALSE	new_genes	TE-like	Reverse transcriptase	735	1	ID=AT5Gr10001052	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10001053	PanGen_Chr_5	Consensus	gene	8810900	8814314	.	+	.	ID=AT5Gr10001053	0	3415		FALSE	0	0	0	5	0	FALSE	new_genes	TE-like	Reverse transcriptase	3415	1	ID=AT5Gr10001053	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10001067	PanGen_Chr_5	Consensus	gene	8958327	8961873	.	+	.	ID=AT5Gr10001067	0	3547		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	3547	1	ID=AT5Gr10001067	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	1
AT5Gr10001068	PanGen_Chr_5	Consensus	gene	8963110	8963772	.	+	.	ID=AT5Gr10001068	0	663		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	663	1	ID=AT5Gr10001068	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0
AT5Gr10001069	PanGen_Chr_5	Consensus	gene	8970529	8974343	.	+	.	ID=AT5Gr10001069	0	3815		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	3718	0.974574049803408	ID=AT5Gr10001069	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0
AT5Gr10001100	PanGen_Chr_5	Consensus	gene	9337228	9340336	.	+	.	ID=AT5Gr10001100	0	3109		TRUE	1	0	0	5	1	TRUE	new_genes	TE	NA	3109	1	ID=AT5Gr10001100	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	1
AT5Gr10001105	PanGen_Chr_5	Consensus	gene	9386785	9387492	.	+	.	ID=AT5Gr10001105	0	708		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Membrane / Transmembrane	689	0.97316384180791	ID=AT5Gr10001105	NA	FALSE	FALSE	FALSE	FALSE	FALSE	3	3
AT5Gr10001122	PanGen_Chr_5	Consensus	gene	9571141	9572312	.	+	.	ID=AT5Gr10001122	0	1172		TRUE	0	0	0	5	1	FALSE	new_genes	TE-like	TE / Transposon / Transposase / DNA transposition	1172	1	ID=AT5Gr10001122	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	5
AT5Gr10001127	PanGen_Chr_5	Consensus	gene	9629158	9630435	.	+	.	ID=AT5Gr10001127	0	1278		TRUE	0	0	0	5	0	FALSE	new_genes	nucl_tair10	chloroplast	0	0	ID=AT5Gr10001127	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27
AT5Gr10001137	PanGen_Chr_5	Consensus	gene	9796790	9804600	.	+	.	ID=AT5Gr10001137	0	7811		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Proteases / Peptidase	7811	1	ID=AT5Gr10001137	NA	FALSE	FALSE	FALSE	FALSE	TRUE	22	23
AT5Gr10001143	PanGen_Chr_5	Consensus	gene	9876441	9877309	.	+	.	ID=AT5Gr10001143	0	869		FALSE	0	0	0	5	0	FALSE	new_genes	protein_tair10	Proteases / Peptidase	869	1	ID=AT5Gr10001143	NA	FALSE	FALSE	TRUE	FALSE	FALSE	4	8
AT5Gr10001146	PanGen_Chr_5	Consensus	gene	9895370	9897016	.	+	.	ID=AT5Gr10001146	0	1647		FALSE	0	0	0	5	0	FALSE	new_genes	TE-like	Reverse transcriptase	1647	1	ID=AT5Gr10001146	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1
